d,regionid,sun_hours
2018-09-18,QLD1,11.999863326944444
2018-09-18,NSW1,12.026799697777777
2018-09-18,VIC1,12.043954339444445
2018-09-18,TAS1,12.06936896861111
2018-09-18,SA1,12.030210465
2018-09-19,QLD1,11.972983658611112
2018-09-19,NSW1,11.992117659166666
2018-09-19,VIC1,12.003890382222222
2018-09-19,TAS1,12.021396625
2018-09-19,SA1,11.994135481666667
2018-09-20,QLD1,11.946071772777778
2018-09-20,NSW1,11.957394772222223
2018-09-20,VIC1,11.963779831388889
2018-09-20,TAS1,11.973369365555556
2018-09-20,SA1,11.958018290555556
2018-09-21,QLD1,11.919131339722222
2018-09-21,NSW1,11.922635486111112
2018-09-21,VIC1,11.923627549444445
2018-09-21,TAS1,11.925292437777777
2018-09-21,SA1,11.92186345861111
2018-09-22,QLD1,11.89216603388889
2018-09-22,NSW1,11.887844252499999
2018-09-22,VIC1,11.883438399722221
2018-09-22,TAS1,11.877171087222221
2018-09-22,SA1,11.885675554444445
2018-09-23,QLD1,11.86517953861111
2018-09-23,NSW1,11.8530255325
2018-09-23,VIC1,11.843217254999999
2018-09-23,TAS1,11.829010567777779
2018-09-23,SA1,11.849459157777778
2018-09-24,QLD1,11.838175554722222
2018-09-24,NSW1,11.818183808611112
2018-09-24,VIC1,11.802969011111111
2018-09-24,TAS1,11.78081615638889
2018-09-24,SA1,11.813218868333333
2018-09-25,QLD1,11.811157805833334
2018-09-25,NSW1,11.783323591111111
2018-09-25,VIC1,11.762698595
2018-09-25,TAS1,11.732593165277779
2018-09-25,SA1,11.776959315833333
2018-09-26,QLD1,11.784130045555555
2018-09-26,NSW1,11.748449427222221
2018-09-26,VIC1,11.722410976111112
2018-09-26,TAS1,11.684346955833332
2018-09-26,SA1,11.740685170277777
2018-09-27,QLD1,11.757096064166667
2018-09-27,NSW1,11.713565912222222
2018-09-27,VIC1,11.682111178333333
2018-09-27,TAS1,11.636082951944445
2018-09-27,SA1,11.704401148611112
2018-09-28,QLD1,11.730059695
2018-09-28,NSW1,11.67867769611111
2018-09-28,VIC1,11.641804288888888
2018-09-28,TAS1,11.587806654166666
2018-09-28,SA1,11.668112027777777
2018-09-29,QLD1,11.703024822777778
2018-09-29,NSW1,11.643789494166667
2018-09-29,VIC1,11.601495471388889
2018-09-29,TAS1,11.539523651944446
2018-09-29,SA1,11.63182265111111
2018-09-30,QLD1,11.6759953875
2018-09-30,NSW1,11.608906095833333
2018-09-30,VIC1,11.561189974444444
2018-09-30,TAS1,11.491239639444444
2018-09-30,SA1,11.595537940555557
2018-10-01,QLD1,11.648975394444443
2018-10-01,NSW1,11.574032374166666
2018-10-01,VIC1,11.520893144999999
2018-10-01,TAS1,11.4429604275
2018-10-01,SA1,11.559262905555556
2018-10-02,QLD1,11.62196891888889
2018-10-02,NSW1,11.539173294722223
2018-10-02,VIC1,11.480610438333333
2018-10-02,TAS1,11.394691958055555
2018-10-02,SA1,11.523002651666665
2018-10-03,QLD1,11.594980113888889
2018-10-03,NSW1,11.504333925277777
2018-10-03,VIC1,11.440347428888888
2018-10-03,TAS1,11.346440319444444
2018-10-03,SA1,11.486762392222223
2018-10-04,QLD1,11.5680132175
2018-10-04,NSW1,11.469519444166666
2018-10-04,VIC1,11.400109822777779
2018-10-04,TAS1,11.298211759444445
2018-10-04,SA1,11.450547455833334
2018-10-05,QLD1,11.541072558333335
2018-10-05,NSW1,11.434735151944444
2018-10-05,VIC1,11.359903466944443
2018-10-05,TAS1,11.250012699444445
2018-10-05,SA1,11.414363299722222
2018-10-06,QLD1,11.514162563333333
2018-10-06,NSW1,11.399986478055556
2018-10-06,VIC1,11.319734362777776
2018-10-06,TAS1,11.201849749166668
2018-10-06,SA1,11.378215515
2018-10-07,QLD1,11.487287765277777
2018-10-07,NSW1,11.365278991666667
2018-10-07,VIC1,11.279608676111112
2018-10-07,TAS1,11.153729721666668
2018-10-07,SA1,11.342109840833333
2018-10-08,QLD1,11.460452807777777
2018-10-08,NSW1,11.330618410833335
2018-10-08,VIC1,11.23953274888889
2018-10-08,TAS1,11.105659646944446
2018-10-08,SA1,11.306052171944444
2018-10-09,QLD1,11.43366245388889
2018-10-09,NSW1,11.296010611944444
2018-10-09,VIC1,11.19951310888889
2018-10-09,TAS1,11.05764678611111
2018-10-09,SA1,11.270048568611111
2018-10-10,QLD1,11.40692159111111
2018-10-10,NSW1,11.261461638888889
2018-10-10,VIC1,11.159556484166666
2018-10-10,TAS1,11.0096986475
2018-10-10,SA1,11.234105265833334
2018-10-11,QLD1,11.380235240277777
2018-10-11,NSW1,11.226977711111111
2018-10-11,VIC1,11.119669811666666
2018-10-11,TAS1,10.961822999166666
2018-10-11,SA1,11.198228685833334
2018-10-12,QLD1,11.353608559166666
2018-10-12,NSW1,11.192565235277778
2018-10-12,VIC1,11.079860249444444
2018-10-12,TAS1,10.914027885277777
2018-10-12,SA1,11.162425444166667
2018-10-13,QLD1,11.327046851944445
2018-10-13,NSW1,11.15823081138889
2018-10-13,VIC1,11.040135186944445
2018-10-13,TAS1,10.866321640277777
2018-10-13,SA1,11.126702361388888
2018-10-14,QLD1,11.300555573333334
2018-10-14,NSW1,11.123981244166666
2018-10-14,VIC1,11.000502256944445
2018-10-14,TAS1,10.818712901388889
2018-10-14,SA1,11.091066471944444
2018-10-15,QLD1,11.274140336388887
2018-10-15,NSW1,11.089823550555554
2018-10-15,VIC1,10.960969345833334
2018-10-15,TAS1,10.77121062638889
2018-10-15,SA1,11.055525033333332
2018-10-16,QLD1,11.247806916666667
2018-10-16,NSW1,11.055764968055556
2018-10-16,VIC1,10.921544604444446
2018-10-16,TAS1,10.723824104444443
2018-10-16,SA1,11.020085535277778
2018-10-17,QLD1,11.221561261388889
2018-10-17,NSW1,11.02181296388889
2018-10-17,VIC1,10.882236458333333
2018-10-17,TAS1,10.676562973055557
2018-10-17,SA1,10.984755708333333
2018-10-18,QLD1,11.195409491388888
2018-10-18,NSW1,10.98797524361111
2018-10-18,VIC1,10.843053618333332
2018-10-18,TAS1,10.629437229999999
2018-10-18,SA1,10.949543533888887
2018-10-19,QLD1,11.169357908611111
2018-10-19,NSW1,10.954259757777777
2018-10-19,VIC1,10.804005090277778
2018-10-19,TAS1,10.582457247777779
2018-10-19,SA1,10.914457250277778
2018-10-20,QLD1,11.143413002222221
2018-10-20,NSW1,10.92067471
2018-10-20,VIC1,10.765100184166666
2018-10-20,TAS1,10.535633786666667
2018-10-20,SA1,10.879505363888889
2018-10-21,QLD1,11.117581451388888
2018-10-21,NSW1,10.887228564722223
2018-10-21,VIC1,10.726348525833334
2018-10-21,TAS1,10.488978008888889
2018-10-21,SA1,10.844696653611111
2018-10-22,QLD1,11.091870131944443
2018-10-22,NSW1,10.853930054722223
2018-10-22,VIC1,10.687760061944443
2018-10-22,TAS1,10.442501489444446
2018-10-22,SA1,10.810040180833335
2018-10-23,QLD1,11.066286120000001
2018-10-23,NSW1,10.820788185833333
2018-10-23,VIC1,10.649345071944445
2018-10-23,TAS1,10.396216229166667
2018-10-23,SA1,10.775545295833334
2018-10-24,QLD1,11.040836695277777
2018-10-24,NSW1,10.787812244444444
2018-10-24,VIC1,10.611114175555556
2018-10-24,TAS1,10.350134667777779
2018-10-24,SA1,10.741221644166668
2018-10-25,QLD1,11.01552934611111
2018-10-25,NSW1,10.75501180388889
2018-10-25,VIC1,10.573078338055556
2018-10-25,TAS1,10.3042696925
2018-10-25,SA1,10.707079171944445
2018-10-26,QLD1,10.990371771944444
2018-10-26,NSW1,10.722396727222222
2018-10-26,VIC1,10.535248879166668
2018-10-26,TAS1,10.258634649722222
2018-10-26,SA1,10.673128133055554
2018-10-27,QLD1,10.965371886111111
2018-10-27,NSW1,10.689977173888888
2018-10-27,VIC1,10.497637479444444
2018-10-27,TAS1,10.213243355555555
2018-10-27,SA1,10.639379092222223
2018-10-28,QLD1,10.940537818333333
2018-10-28,NSW1,10.6577636025
2018-10-28,VIC1,10.460256183611111
2018-10-28,TAS1,10.168110102777778
2018-10-28,SA1,10.605842930555555
2018-10-29,QLD1,10.915877915833333
2018-10-29,NSW1,10.625766774166667
2018-10-29,VIC1,10.423117408611112
2018-10-29,TAS1,10.123249670277778
2018-10-29,SA1,10.57253084861111
2018-10-30,QLD1,10.891400745555556
2018-10-30,NSW1,10.593997755277778
2018-10-30,VIC1,10.38623394361111
2018-10-30,TAS1,10.078677329722222
2018-10-30,SA1,10.539454369444446
2018-10-31,QLD1,10.867115094166667
2018-10-31,NSW1,10.56246791888889
2018-10-31,VIC1,10.349618956111112
2018-10-31,TAS1,10.034408851111111
2018-10-31,SA1,10.506625339444444
2018-11-01,QLD1,10.843029967222222
2018-11-01,NSW1,10.531188946111111
2018-11-01,VIC1,10.31328599138889
2018-11-01,TAS1,9.9904605075
2018-11-01,SA1,10.474055930277776
2018-11-02,QLD1,10.819154590555556
2018-11-02,NSW1,10.500172824166667
2018-11-02,VIC1,10.277248975277779
2018-11-02,TAS1,9.946849077777777
2018-11-02,SA1,10.44175863888889
2018-11-03,QLD1,10.795498405833333
2018-11-03,NSW1,10.469431847777777
2018-11-03,VIC1,10.2415222125
2018-11-03,TAS1,9.903591850833333
2018-11-03,SA1,10.40974628611111
2018-11-04,QLD1,10.772071070833334
2018-11-04,NSW1,10.438978615277778
2018-11-04,VIC1,10.206120385833332
2018-11-04,TAS1,9.860706622777778
2018-11-04,SA1,10.378032015555556
2018-11-05,QLD1,10.748882454444445
2018-11-05,NSW1,10.408826025277778
2018-11-05,VIC1,10.171058552222222
2018-11-05,TAS1,9.818211698055556
2018-11-05,SA1,10.346629287777779
2018-11-06,QLD1,10.725942634166667
2018-11-06,NSW1,10.378987273888889
2018-11-06,VIC1,10.136352139722224
2018-11-06,TAS1,9.776125885555555
2018-11-06,SA1,10.315551879444445
2018-11-07,QLD1,10.703261890555556
2018-11-07,NSW1,10.349475847222223
2018-11-07,VIC1,10.102016940833334
2018-11-07,TAS1,9.734468494722224
2018-11-07,SA1,10.284813875
2018-11-08,QLD1,10.680850701111112
2018-11-08,NSW1,10.320305515833333
2018-11-08,VIC1,10.068069105555555
2018-11-08,TAS1,9.693259326388889
2018-11-08,SA1,10.25442966
2018-11-09,QLD1,10.658719734444446
2018-11-09,NSW1,10.291490324722222
2018-11-09,VIC1,10.034525132777778
2018-11-09,TAS1,9.652518666944443
2018-11-09,SA1,10.224413913333333
2018-11-10,QLD1,10.6368798425
2018-11-10,NSW1,10.263044586944444
2018-11-10,VIC1,10.001401858055557
2018-11-10,TAS1,9.612267275555556
2018-11-10,SA1,10.194781596666667
2018-11-11,QLD1,10.615342050277777
2018-11-11,NSW1,10.234982868055557
2018-11-11,VIC1,9.968716444166667
2018-11-11,TAS1,9.572526370833334
2018-11-11,SA1,10.165547943611111
2018-11-12,QLD1,10.594117547222224
2018-11-12,NSW1,10.207319977777779
2018-11-12,VIC1,9.936486363611111
2018-11-12,TAS1,9.533317615
2018-11-12,SA1,10.136728444722221
2018-11-13,QLD1,10.573217677499999
2018-11-13,NSW1,10.180070953888888
2018-11-13,VIC1,9.904729385555555
2018-11-13,TAS1,9.494663096388889
2018-11-13,SA1,10.108338836666666
2018-11-14,QLD1,10.552653925277777
2018-11-14,NSW1,10.153251046388888
2018-11-14,VIC1,9.873463555
2018-11-14,TAS1,9.456585306944445
2018-11-14,SA1,10.080395081666667
2018-11-15,QLD1,10.532437903888889
2018-11-15,NSW1,10.126875701111112
2018-11-15,VIC1,9.842707175277777
2018-11-15,TAS1,9.419107120555555
2018-11-15,SA1,10.052913352777777
2018-11-16,QLD1,10.512581339999999
2018-11-16,NSW1,10.100960541111112
2018-11-16,VIC1,9.812478784444446
2018-11-16,TAS1,9.382251765277779
2018-11-16,SA1,10.025910011944443
2018-11-17,QLD1,10.493096060277777
2018-11-17,NSW1,10.075521345277778
2018-11-17,VIC1,9.782797131944443
2018-11-17,TAS1,9.346042794166666
2018-11-17,SA1,9.999401590555555
2018-11-18,QLD1,10.473993972222221
2018-11-18,NSW1,10.050574027222222
2018-11-18,VIC1,9.753681152777778
2018-11-18,TAS1,9.310504054444444
2018-11-18,SA1,9.973404764444444
2018-11-19,QLD1,10.45528704861111
2018-11-19,NSW1,10.026134611111111
2018-11-19,VIC1,9.725149938055555
2018-11-19,TAS1,9.275659650555555
2018-11-19,SA1,9.947936331388888
2018-11-20,QLD1,10.436987308888888
2018-11-20,NSW1,10.002219206944444
2018-11-20,VIC1,9.697222706666667
2018-11-20,TAS1,9.24153390861111
2018-11-20,SA1,9.923013181666667
2018-11-21,QLD1,10.419106797777777
2018-11-21,NSW1,9.978843983333334
2018-11-21,VIC1,9.669918772222223
2018-11-21,TAS1,9.208151333333333
2018-11-21,SA1,9.898652273333333
2018-11-22,QLD1,10.40165756611111
2018-11-22,NSW1,9.956025139722222
2018-11-22,VIC1,9.643257507777777
2018-11-22,TAS1,9.175536566111111
2018-11-22,SA1,9.874870598333333
2018-11-23,QLD1,10.384651648055556
2018-11-23,NSW1,9.933778875277778
2018-11-23,VIC1,9.617258312222223
2018-11-23,TAS1,9.143714337499999
2018-11-23,SA1,9.851685155
2018-11-24,QLD1,10.36810103888889
2018-11-24,NSW1,9.912121359166667
2018-11-24,VIC1,9.591940570555556
2018-11-24,TAS1,9.112709418888889
2018-11-24,SA1,9.829112912777779
2018-11-25,QLD1,10.352017670833334
2018-11-25,NSW1,9.891068697777778
2018-11-25,VIC1,9.567323613611112
2018-11-25,TAS1,9.082546568888889
2018-11-25,SA1,9.807170777777777
2018-11-26,QLD1,10.336413389444445
2018-11-26,NSW1,9.870636899166668
2018-11-26,VIC1,9.543426677777779
2018-11-26,TAS1,9.053250479722221
2018-11-26,SA1,9.785875558888888
2018-11-27,QLD1,10.321299926944445
2018-11-27,NSW1,9.850841840555555
2018-11-27,VIC1,9.5202688625
2018-11-27,TAS1,9.024845721111111
2018-11-27,SA1,9.765243927777778
2018-11-28,QLD1,10.306688877777779
2018-11-28,NSW1,9.831699229722222
2018-11-28,VIC1,9.497869084444444
2018-11-28,TAS1,8.99735668
2018-11-28,SA1,9.745292384444443
2018-11-29,QLD1,10.292591671666667
2018-11-29,NSW1,9.813224570833334
2018-11-29,VIC1,9.4762460325
2018-11-29,TAS1,8.970807499444444
2018-11-29,SA1,9.726037213888889
2018-11-30,QLD1,10.279019546111112
2018-11-30,NSW1,9.795433123333332
2018-11-30,VIC1,9.455418121388888
2018-11-30,TAS1,8.945222015833332
2018-11-30,SA1,9.707494450277778
2018-12-01,QLD1,10.26598351888889
2018-12-01,NSW1,9.778339867222224
2018-12-01,VIC1,9.435403442777778
2018-12-01,TAS1,8.920623693333333
2018-12-01,SA1,9.68967983361111
2018-12-02,QLD1,10.2534943625
2018-12-02,NSW1,9.761959459722222
2018-12-02,VIC1,9.416219718055554
2018-12-02,TAS1,8.897035559722221
2018-12-02,SA1,9.672608768888889
2018-12-03,QLD1,10.241562573055557
2018-12-03,NSW1,9.746306201666666
2018-12-03,VIC1,9.397884249722223
2018-12-03,TAS1,8.87448013861111
2018-12-03,SA1,9.656296285
2018-12-04,QLD1,10.230198345555555
2018-12-04,NSW1,9.731393992777777
2018-12-04,VIC1,9.380413870833333
2018-12-04,TAS1,8.852979381388888
2018-12-04,SA1,9.640756993333333
2018-12-05,QLD1,10.219411544166666
2018-12-05,NSW1,9.717236296111112
2018-12-05,VIC1,9.363824898055556
2018-12-05,TAS1,8.8325546
2018-12-05,SA1,9.626005046388888
2018-12-06,QLD1,10.209211676666667
2018-12-06,NSW1,9.703846097222224
2018-12-06,VIC1,9.348133080277778
2018-12-06,TAS1,8.813226399722222
2018-12-06,SA1,9.612054095
2018-12-07,QLD1,10.199607865277779
2018-12-07,NSW1,9.691235867777777
2018-12-07,VIC1,9.333353553333334
2018-12-07,TAS1,8.795014610833332
2018-12-07,SA1,9.59891725
2018-12-08,QLD1,10.190608822777778
2018-12-08,NSW1,9.679417525555555
2018-12-08,VIC1,9.31950079
2018-12-08,TAS1,8.777938224444444
2018-12-08,SA1,9.586607039444445
2018-12-09,QLD1,10.182222824166667
2018-12-09,NSW1,9.668402399166666
2018-12-09,VIC1,9.306588555000001
2018-12-09,TAS1,8.762015324166667
2018-12-09,SA1,9.5751353725
2018-12-10,QLD1,10.174457684166667
2018-12-10,NSW1,9.6582011925
2018-12-10,VIC1,9.294629860277778
2018-12-10,TAS1,8.74726302638889
2018-12-10,SA1,9.5645135
2018-12-11,QLD1,10.16732073222222
2018-12-11,NSW1,9.648823949722221
2018-12-11,VIC1,9.283636920833334
2018-12-11,TAS1,8.733697417222222
2018-12-11,SA1,9.554751977777778
2018-12-12,QLD1,10.160818789166667
2018-12-12,NSW1,9.640280023333334
2018-12-12,VIC1,9.273621114166666
2018-12-12,TAS1,8.721333494444444
2018-12-12,SA1,9.545860633055556
2018-12-13,QLD1,10.154958146666665
2018-12-13,NSW1,9.632578042777778
2018-12-13,VIC1,9.264592940555556
2018-12-13,TAS1,8.710185111944444
2018-12-13,SA1,9.537848531944444
2018-12-14,QLD1,10.149744546666668
2018-12-14,NSW1,9.625725886666666
2018-12-14,VIC1,9.256561987222222
2018-12-14,TAS1,8.700264928055557
2018-12-14,SA1,9.5307239475
2018-12-15,QLD1,10.14518316388889
2018-12-15,NSW1,9.619730654166668
2018-12-15,VIC1,9.249536894444445
2018-12-15,TAS1,8.6915843575
2018-12-15,SA1,9.524494331944444
2018-12-16,QLD1,10.141278587222223
2018-12-16,NSW1,9.614598643055556
2018-12-16,VIC1,9.243525323333333
2018-12-16,TAS1,8.684153526388888
2018-12-16,SA1,9.519166291944446
2018-12-17,QLD1,10.138034805277778
2018-12-17,NSW1,9.610335325555557
2018-12-17,VIC1,9.238533929722223
2018-12-17,TAS1,8.67798123388889
2018-12-17,SA1,9.514745563611111
2018-12-18,QLD1,10.135455194444445
2018-12-18,NSW1,9.606945331666665
2018-12-18,VIC1,9.23456834
2018-12-18,TAS1,8.67307491611111
2018-12-18,SA1,9.51123699388889
2018-12-19,QLD1,10.133542505277779
2018-12-19,NSW1,9.604432430277777
2018-12-19,VIC1,9.231633128611112
2018-12-19,TAS1,8.669440618333333
2018-12-19,SA1,9.508644522777779
2018-12-20,QLD1,10.132298854444445
2018-12-20,NSW1,9.602799517777779
2018-12-20,VIC1,9.229731803055556
2018-12-20,TAS1,8.667082968888888
2018-12-20,SA1,9.506971168333333
2018-12-21,QLD1,10.131725718055556
2018-12-21,NSW1,9.602048606944445
2018-12-21,VIC1,9.228866789722224
2018-12-21,TAS1,8.666005162222222
2018-12-21,SA1,9.506219017222223
2018-12-22,QLD1,10.131823925277777
2018-12-22,NSW1,9.602180819722223
2018-12-22,VIC1,9.229039425277778
2018-12-22,TAS1,8.66620894388889
2018-12-22,SA1,9.506389215833332
2018-12-23,QLD1,10.132593655833334
2018-12-23,NSW1,9.603196382777778
2018-12-23,VIC1,9.230249950833333
2018-12-23,TAS1,8.667694605277777
2018-12-23,SA1,9.507481967222223
2018-12-24,QLD1,10.13403444
2018-12-24,NSW1,9.6050946275
2018-12-24,VIC1,9.232497511666667
2018-12-24,TAS1,8.670460981666666
2018-12-24,SA1,9.509496528888889
2018-12-25,QLD1,10.13614516
2018-12-25,NSW1,9.607873991111111
2018-12-25,VIC1,9.235780160277779
2018-12-25,TAS1,8.674505455555556
2018-12-25,SA1,9.512431216388888
2018-12-26,QLD1,10.138924051944445
2018-12-26,NSW1,9.611532022777778
2018-12-26,VIC1,9.240094863055555
2018-12-26,TAS1,8.679823969444445
2018-12-26,SA1,9.516283409166666
2018-12-27,QLD1,10.142368714166667
2018-12-27,NSW1,9.616065392222222
2018-12-27,VIC1,9.245437510833334
2018-12-27,TAS1,8.686411039444446
2018-12-27,SA1,9.521049559166666
2018-12-28,QLD1,10.14647611388889
2018-12-28,NSW1,9.621469900833333
2018-12-28,VIC1,9.251802935277778
2018-12-28,TAS1,8.694259779166666
2018-12-28,SA1,9.526725203333333
2018-12-29,QLD1,10.151242595833333
2018-12-29,NSW1,9.627740496944446
2018-12-29,VIC1,9.259184926944444
2018-12-29,TAS1,8.703361925555557
2018-12-29,SA1,9.533304980277778
2018-12-30,QLD1,10.156663897777777
2018-12-30,NSW1,9.634871291666666
2018-12-30,VIC1,9.2675762575
2018-12-30,TAS1,8.713707871944445
2018-12-30,SA1,9.540782648333334
2018-12-31,QLD1,10.162735161388888
2018-12-31,NSW1,9.642855582500001
2018-12-31,VIC1,9.276968706111111
2018-12-31,TAS1,8.725286705555556
2018-12-31,SA1,9.549151107222222
2019-01-01,QLD1,10.169450949444444
2019-01-01,NSW1,9.651685872222222
2019-01-01,VIC1,9.287353088055555
2019-01-01,TAS1,8.738086249166667
2019-01-01,SA1,9.5584024225
2019-01-02,QLD1,10.176805262777778
2019-01-02,NSW1,9.6613538975
2019-01-02,VIC1,9.298719288888888
2019-01-02,TAS1,8.752093107777778
2019-01-02,SA1,9.568527853055556
2019-01-03,QLD1,10.184791559444445
2019-01-03,NSW1,9.671850653888889
2019-01-03,VIC1,9.31105629722222
2019-01-03,TAS1,8.767292718611111
2019-01-03,SA1,9.57951788
2019-01-04,QLD1,10.19340277611111
2019-01-04,NSW1,9.683166427222222
2019-01-04,VIC1,9.324352243888889
2019-01-04,TAS1,8.78366940611111
2019-01-04,SA1,9.59136223888889
2019-01-05,QLD1,10.202631348611112
2019-01-05,NSW1,9.695290825555555
2019-01-05,VIC1,9.338594443333333
2019-01-05,TAS1,8.801206438333333
2019-01-05,SA1,9.604049953055556
2019-01-06,QLD1,10.212469236111112
2019-01-06,NSW1,9.708212811111112
2019-01-06,VIC1,9.353769433333333
2019-01-06,TAS1,8.819886086666667
2019-01-06,SA1,9.617569369999998
2019-01-07,QLD1,10.222907945833335
2019-01-07,NSW1,9.721920735555555
2019-01-07,VIC1,9.369863020555556
2019-01-07,TAS1,8.839689688333333
2019-01-07,SA1,9.6319081975
2019-01-08,QLD1,10.233938556944445
2019-01-08,NSW1,9.73640237638889
2019-01-08,VIC1,9.386860327777779
2019-01-08,TAS1,8.860597712499999
2019-01-08,SA1,9.6470535425
2019-01-09,QLD1,10.245551747777778
2019-01-09,NSW1,9.751644975277777
2019-01-09,VIC1,9.404745837777776
2019-01-09,TAS1,8.882589821944444
2019-01-09,SA1,9.662991949722223
2019-01-10,QLD1,10.257737821111112
2019-01-10,NSW1,9.767635272777778
2019-01-10,VIC1,9.42350344361111
2019-01-10,TAS1,8.905644944999999
2019-01-10,SA1,9.679709445
2019-01-11,QLD1,10.270486733333334
2019-01-11,NSW1,9.784359551666668
2019-01-11,VIC1,9.443116495555557
2019-01-11,TAS1,8.929741338888888
2019-01-11,SA1,9.697191572222222
2019-01-12,QLD1,10.283788120277778
2019-01-12,NSW1,9.801803670833333
2019-01-12,VIC1,9.463567851111112
2019-01-12,TAS1,8.954856659444443
2019-01-12,SA1,9.715423438611111
2019-01-13,QLD1,10.297631325277777
2019-01-13,NSW1,9.819953109444445
2019-01-13,VIC1,9.484839925277779
2019-01-13,TAS1,8.980968029722222
2019-01-13,SA1,9.734389753055556
2019-01-14,QLD1,10.312005427222221
2019-01-14,NSW1,9.838793002777777
2019-01-14,VIC1,9.506914736666667
2019-01-14,TAS1,9.008052105
2019-01-14,SA1,9.754074871111111
2019-01-15,QLD1,10.326899269166667
2019-01-15,NSW1,9.858308183055556
2019-01-15,VIC1,9.529773958055555
2019-01-15,TAS1,9.036085140555555
2019-01-15,SA1,9.774462833333333
2019-01-16,QLD1,10.34230148472222
2019-01-16,NSW1,9.878483218055555
2019-01-16,VIC1,9.553398965277779
2019-01-16,TAS1,9.065043057222223
2019-01-16,SA1,9.795537408333335
2019-01-17,QLD1,10.358200525
2019-01-17,NSW1,9.899302448055556
2019-01-17,VIC1,9.577770882222222
2019-01-17,TAS1,9.094901504444444
2019-01-17,SA1,9.817282132777779
2019-01-18,QLD1,10.374584686666665
2019-01-18,NSW1,9.920750025555556
2019-01-18,VIC1,9.602870629444444
2019-01-18,TAS1,9.125635922777777
2019-01-18,SA1,9.839680350277778
2019-01-19,QLD1,10.391442138333334
2019-01-19,NSW1,9.942809949722221
2019-01-19,VIC1,9.628678968055556
2019-01-19,TAS1,9.157221604166667
2019-01-19,SA1,9.862715250833332
2019-01-20,QLD1,10.408760945000001
2019-01-20,NSW1,9.96546610361111
2019-01-20,VIC1,9.655176542777777
2019-01-20,TAS1,9.189633749166665
2019-01-20,SA1,9.88636990861111
2019-01-21,QLD1,10.426529093611112
2019-01-21,NSW1,9.988702288055556
2019-01-21,VIC1,9.682343926944444
2019-01-21,TAS1,9.222847524722221
2019-01-21,SA1,9.910627317500001
2019-01-22,QLD1,10.444734518333332
2019-01-22,NSW1,10.012502255833333
2019-01-22,VIC1,9.71016166
2019-01-22,TAS1,9.256838114722221
2019-01-22,SA1,9.935470426944445
2019-01-23,QLD1,10.463365122777777
2019-01-23,NSW1,10.036849741944446
2019-01-23,VIC1,9.738610288055556
2019-01-23,TAS1,9.291580772222222
2019-01-23,SA1,9.960882175833333
2019-01-24,QLD1,10.4824088025
2019-01-24,NSW1,10.061728497222221
2019-01-24,VIC1,9.767670401111111
2019-01-24,TAS1,9.327050866666667
2019-01-24,SA1,9.986845524166666
2019-01-25,QLD1,10.501853466666667
2019-01-25,NSW1,10.087122314444445
2019-01-25,VIC1,9.7973226675
2019-01-25,TAS1,9.363223929444445
2019-01-25,SA1,10.013343484444444
2019-01-26,QLD1,10.521687058055555
2019-01-26,NSW1,10.113015057499998
2019-01-26,VIC1,9.8275478675
2019-01-26,TAS1,9.400075694722222
2019-01-26,SA1,10.040359149444445
2019-01-27,QLD1,10.541897574444445
2019-01-27,NSW1,10.139390687777777
2019-01-27,VIC1,9.85832692472222
2019-01-27,TAS1,9.437582139444446
2019-01-27,SA1,10.067875720833332
2019-01-28,QLD1,10.562473083611112
2019-01-28,NSW1,10.166233288888888
2019-01-28,VIC1,9.889640934722223
2019-01-28,TAS1,9.475719520277778
2019-01-28,SA1,10.095876534444445
2019-01-29,QLD1,10.583401743055555
2019-01-29,NSW1,10.193527088333333
2019-01-29,VIC1,9.921471192222223
2019-01-29,TAS1,9.514464405833332
2019-01-29,SA1,10.124345084166666
2019-01-30,QLD1,10.604671815277777
2019-01-30,NSW1,10.221256479444445
2019-01-30,VIC1,9.953799216111111
2019-01-30,TAS1,9.553793706944445
2019-01-30,SA1,10.153265043333334
2019-01-31,QLD1,10.626271681944443
2019-01-31,NSW1,10.249406041666665
2019-01-31,VIC1,9.986606773055556
2019-01-31,TAS1,9.593684705
2019-01-31,SA1,10.182620286666667
2019-02-01,QLD1,10.64818985888889
2019-02-01,NSW1,10.277960558055556
2019-02-01,VIC1,10.019875897499999
2019-02-01,TAS1,9.634115076944443
2019-02-01,SA1,10.212394908333334
2019-02-02,QLD1,10.670415008611112
2019-02-02,NSW1,10.306905031111112
2019-02-02,VIC1,10.053588910833334
2019-02-02,TAS1,9.675062915833335
2019-02-02,SA1,10.242573238888887
2019-02-03,QLD1,10.692935950555556
2019-02-03,NSW1,10.336224698333334
2019-02-03,VIC1,10.08772843861111
2019-02-03,TAS1,9.716506751944445
2019-02-03,SA1,10.273139860277778
2019-02-04,QLD1,10.715741672222222
2019-02-04,NSW1,10.365905046111111
2019-02-04,VIC1,10.122277425277776
2019-02-04,TAS1,9.758425568333335
2019-02-04,SA1,10.30407962
2019-02-05,QLD1,10.73882134
2019-02-05,NSW1,10.395931820555555
2019-02-05,VIC1,10.1572191475
2019-02-05,TAS1,9.800798815833334
2019-02-05,SA1,10.335377643888888
2019-02-06,QLD1,10.762164304722221
2019-02-06,NSW1,10.426291037777778
2019-02-06,VIC1,10.192537225555556
2019-02-06,TAS1,9.843606424166666
2019-02-06,SA1,10.367019345555555
